156493	Q0	8182162	1	0.80873703956604	minilml12
156493	Q0	1960257	2	0.8056885600090027	minilml12
156493	Q0	1960255	3	0.7948121428489685	minilml12
156493	Q0	3288595	4	0.7923842072486877	minilml12
156493	Q0	2928707	5	0.7921612858772278	minilml12
156493	Q0	8273011	6	0.7731177806854248	minilml12
156493	Q0	3288600	7	0.7717016339302063	minilml12
156493	Q0	3288601	8	0.7694510817527771	minilml12
156493	Q0	2612493	9	0.7658875584602356	minilml12
156493	Q0	1960260	10	0.7654632925987244	minilml12
156493	Q0	1960261	11	0.7616072297096252	minilml12
156493	Q0	8182159	12	0.7576773762702942	minilml12
156493	Q0	8182166	13	0.7571641206741333	minilml12
156493	Q0	6775071	14	0.7566741108894348	minilml12
156493	Q0	95514	15	0.7558897733688354	minilml12
156493	Q0	3288596	16	0.7533522844314575	minilml12
156493	Q0	95515	17	0.7481492161750793	minilml12
156493	Q0	8273017	18	0.7475703954696655	minilml12
156493	Q0	7371077	19	0.7472649812698364	minilml12
156493	Q0	1277725	20	0.7468619346618652	minilml12
156493	Q0	1277727	21	0.7467107176780701	minilml12
156493	Q0	6139386	22	0.7465248107910156	minilml12
156493	Q0	3288599	23	0.7451432943344116	minilml12
156493	Q0	994486	24	0.7396066784858704	minilml12
156493	Q0	8182160	25	0.7365739941596985	minilml12
156493	Q0	8273019	26	0.7328013777732849	minilml12
156493	Q0	349638	27	0.7328013181686401	minilml12
156493	Q0	1960259	28	0.7306787371635437	minilml12
156493	Q0	3288597	29	0.7294377088546753	minilml12
156493	Q0	8820526	30	0.7288305163383484	minilml12
156493	Q0	6524746	31	0.7253268361091614	minilml12
156493	Q0	2928705	32	0.7245516180992126	minilml12
156493	Q0	2612491	33	0.7244976758956909	minilml12
156493	Q0	7431316	34	0.7223047018051147	minilml12
156493	Q0	2717163	35	0.7203526496887207	minilml12
156493	Q0	349643	36	0.7166739106178284	minilml12
156493	Q0	95521	37	0.712816596031189	minilml12
156493	Q0	1277726	38	0.7122336626052856	minilml12
