1030303	Q0	8726437	1	0.7448877096176147	minilml12
1030303	Q0	8726433	2	0.7261267304420471	minilml12
1030303	Q0	1305520	3	0.6549164056777954	minilml12
1030303	Q0	6271629	4	0.6187564730644226	minilml12
1030303	Q0	8726435	5	0.5813414454460144	minilml12
1030303	Q0	8726436	6	0.5776909589767456	minilml12
1030303	Q0	1905988	7	0.5689437389373779	minilml12
1030303	Q0	1305521	8	0.55714350938797	minilml12
1030303	Q0	2563264	9	0.549278199672699	minilml12
1030303	Q0	6939426	10	0.5425617098808289	minilml12
1030303	Q0	6939431	11	0.5381571650505066	minilml12
1030303	Q0	8726430	12	0.537663459777832	minilml12
1030303	Q0	6222298	13	0.531305193901062	minilml12
1030303	Q0	6939423	14	0.5308524966239929	minilml12
1030303	Q0	6939427	15	0.5264638662338257	minilml12
1030303	Q0	6616753	16	0.5196012258529663	minilml12
1030303	Q0	3302258	17	0.5157632827758789	minilml12
1030303	Q0	1451846	18	0.5137826800346375	minilml12
1030303	Q0	5428944	19	0.5065984725952148	minilml12
1030303	Q0	979606	20	0.5008958578109741	minilml12
1030303	Q0	6616751	21	0.500742495059967	minilml12
1030303	Q0	1305528	22	0.49986448884010315	minilml12
1030303	Q0	3340451	23	0.4985363483428955	minilml12
1030303	Q0	8696026	24	0.4939962923526764	minilml12
1030303	Q0	7619747	25	0.4928947389125824	minilml12
1030303	Q0	3340454	26	0.4907068610191345	minilml12
1030303	Q0	8726432	27	0.4899711608886719	minilml12
1030303	Q0	2563265	28	0.4867222309112549	minilml12
1030303	Q0	1151403	29	0.48567765951156616	minilml12
1030303	Q0	1269099	30	0.4856187701225281	minilml12
1030303	Q0	6939425	31	0.4855382740497589	minilml12
1030303	Q0	4760233	32	0.48478224873542786	minilml12
1030303	Q0	6939424	33	0.48298653960227966	minilml12
1030303	Q0	3234727	34	0.48025208711624146	minilml12
1030303	Q0	8222044	35	0.48017051815986633	minilml12
1030303	Q0	6939430	36	0.47894486784935	minilml12
1030303	Q0	4966555	37	0.4781472384929657	minilml12
1030303	Q0	8697797	38	0.4776243269443512	minilml12
1030303	Q0	5824363	39	0.47554177045822144	minilml12
1030303	Q0	3853795	40	0.47553932666778564	minilml12
1030303	Q0	8231430	41	0.47548869252204895	minilml12
1030303	Q0	226464	42	0.47465652227401733	minilml12
1030303	Q0	4608654	43	0.474407434463501	minilml12
1030303	Q0	2017335	44	0.47372931241989136	minilml12
