1108939	Q0	8725053	1	0.6911775469779968	minilml12
1108939	Q0	698106	2	0.6910445690155029	minilml12
1108939	Q0	8172847	3	0.6767494678497314	minilml12
1108939	Q0	7133504	4	0.6757669448852539	minilml12
1108939	Q0	5769969	5	0.6756137609481812	minilml12
1108939	Q0	8596288	6	0.670911967754364	minilml12
1108939	Q0	8596284	7	0.6665196418762207	minilml12
1108939	Q0	8630525	8	0.6584261655807495	minilml12
1108939	Q0	8630519	9	0.6584261655807495	minilml12
1108939	Q0	5987330	10	0.6526052951812744	minilml12
1108939	Q0	5163856	11	0.6449263691902161	minilml12
1108939	Q0	8725052	12	0.6442787647247314	minilml12
1108939	Q0	8476333	13	0.6429452896118164	minilml12
1108939	Q0	4009493	14	0.6384311318397522	minilml12
1108939	Q0	8725056	15	0.6369913816452026	minilml12
1108939	Q0	1395043	16	0.6353409290313721	minilml12
1108939	Q0	8321504	17	0.6349271535873413	minilml12
1108939	Q0	2834919	18	0.626555323600769	minilml12
1108939	Q0	2796014	19	0.6255456209182739	minilml12
1108939	Q0	1895619	20	0.6254781484603882	minilml12
1108939	Q0	698108	21	0.6244924068450928	minilml12
1108939	Q0	4568144	22	0.623706042766571	minilml12
1108939	Q0	5748123	23	0.622999906539917	minilml12
1108939	Q0	7547982	24	0.6227133274078369	minilml12
1108939	Q0	8630518	25	0.6193295121192932	minilml12
1108939	Q0	2834917	26	0.6176401972770691	minilml12
1108939	Q0	3026339	27	0.6169432997703552	minilml12
1108939	Q0	2846462	28	0.6163203716278076	minilml12
1108939	Q0	1639507	29	0.6159992218017578	minilml12
1108939	Q0	610113	30	0.6145500540733337	minilml12
1108939	Q0	7974128	31	0.613896369934082	minilml12
1108939	Q0	3042509	32	0.6131526827812195	minilml12
1108939	Q0	1995423	33	0.612729549407959	minilml12
1108939	Q0	832232	34	0.611333429813385	minilml12
1108939	Q0	1418907	35	0.6087517738342285	minilml12
1108939	Q0	1957455	36	0.6085883378982544	minilml12
1108939	Q0	5228138	37	0.6084163188934326	minilml12
1108939	Q0	765387	38	0.6076689958572388	minilml12
1108939	Q0	3009604	39	0.6063749194145203	minilml12
1108939	Q0	883142	40	0.6034659147262573	minilml12
1108939	Q0	7405170	41	0.6032728552818298	minilml12
1108939	Q0	6664957	42	0.6029189229011536	minilml12
1108939	Q0	2756621	43	0.6008840203285217	minilml12
1108939	Q0	269906	44	0.6001074910163879	minilml12
1108939	Q0	3124556	45	0.5986467003822327	minilml12
1108939	Q0	1889170	46	0.5970836281776428	minilml12
1108939	Q0	832226	47	0.5967714786529541	minilml12
1108939	Q0	2660387	48	0.5958825945854187	minilml12
1108939	Q0	110563	49	0.5954838991165161	minilml12
1108939	Q0	1667520	50	0.5954248905181885	minilml12
1108939	Q0	1495111	51	0.5950908660888672	minilml12
1108939	Q0	4016943	52	0.5940157771110535	minilml12
1108939	Q0	8630523	53	0.5930584669113159	minilml12
1108939	Q0	7152561	54	0.5929964780807495	minilml12
1108939	Q0	3587156	55	0.5922523140907288	minilml12
1108939	Q0	5203394	56	0.5912695527076721	minilml12
