156493	Q0	2928707	1	712.46435546875	ance
156493	Q0	1960257	2	712.2503662109375	ance
156493	Q0	8182162	3	711.5491943359375	ance
156493	Q0	2612493	4	711.49462890625	ance
156493	Q0	8182159	5	711.318359375	ance
156493	Q0	6139386	6	711.0783081054688	ance
156493	Q0	3288597	7	710.9310913085938	ance
156493	Q0	1960255	8	710.918212890625	ance
156493	Q0	3288600	9	710.6383056640625	ance
156493	Q0	3288599	10	710.5550537109375	ance
156493	Q0	3288598	11	710.4467163085938	ance
156493	Q0	2928705	12	710.439208984375	ance
156493	Q0	3288601	13	710.4033203125	ance
156493	Q0	1960260	14	710.1532592773438	ance
156493	Q0	8182161	15	710.135986328125	ance
156493	Q0	2612490	16	710.1241455078125	ance
156493	Q0	7371077	17	710.072998046875	ance
156493	Q0	8273011	18	710.069091796875	ance
156493	Q0	2612491	19	710.0238037109375	ance
156493	Q0	1277727	20	709.9598388671875	ance
156493	Q0	3288595	21	709.9359130859375	ance
156493	Q0	8273018	22	709.8707275390625	ance
156493	Q0	8182160	23	709.7838134765625	ance
156493	Q0	2928702	24	709.77978515625	ance
156493	Q0	994486	25	709.778564453125	ance
156493	Q0	6524746	26	709.7715454101562	ance
156493	Q0	8273017	27	709.7000732421875	ance
156493	Q0	1277726	28	709.6103515625	ance
156493	Q0	2411918	29	709.5985107421875	ance
156493	Q0	8820527	30	709.5919189453125	ance
156493	Q0	95514	31	709.551025390625	ance
156493	Q0	2949801	32	709.5451049804688	ance
156493	Q0	8820531	33	709.4976806640625	ance
156493	Q0	2949802	34	709.4776000976562	ance
156493	Q0	4940228	35	709.4686279296875	ance
156493	Q0	349643	36	709.45263671875	ance
156493	Q0	2612492	37	709.421630859375	ance
156493	Q0	8273019	38	709.370361328125	ance
156493	Q0	892005	39	709.3411254882812	ance
156493	Q0	95512	40	709.33251953125	ance
156493	Q0	1960261	41	709.3099365234375	ance
156493	Q0	8182165	42	709.2498168945312	ance
156493	Q0	2378075	43	709.2498168945312	ance
156493	Q0	3288603	44	709.2369384765625	ance
156493	Q0	3288596	45	709.23486328125	ance
156493	Q0	7371081	46	709.2005615234375	ance
156493	Q0	349638	47	709.192138671875	ance
156493	Q0	278176	48	709.1773071289062	ance
