1030303	Q0	8726437	1	713.75146484375	ance
1030303	Q0	8726433	2	712.856201171875	ance
1030303	Q0	8726432	3	712.4090576171875	ance
1030303	Q0	8726436	4	711.9869995117188	ance
1030303	Q0	3302258	5	711.951904296875	ance
1030303	Q0	3620981	6	711.7227172851562	ance
1030303	Q0	8726435	7	711.6575927734375	ance
1030303	Q0	3620977	8	711.3283081054688	ance
1030303	Q0	3719869	9	711.17041015625	ance
1030303	Q0	1451848	10	711.0882568359375	ance
1030303	Q0	5681381	11	710.9739990234375	ance
1030303	Q0	436236	12	710.9308471679688	ance
1030303	Q0	7722250	13	710.826416015625	ance
1030303	Q0	5421620	14	710.5659790039062	ance
1030303	Q0	6939430	15	710.5433349609375	ance
1030303	Q0	1305520	16	710.4580078125	ance
1030303	Q0	1905988	17	710.4398193359375	ance
1030303	Q0	3965145	18	710.431396484375	ance
1030303	Q0	5681385	19	710.4215087890625	ance
1030303	Q0	824548	20	710.3800048828125	ance
1030303	Q0	8177163	21	710.3765869140625	ance
1030303	Q0	6271629	22	710.3527221679688	ance
1030303	Q0	6809259	23	710.2472534179688	ance
1030303	Q0	8424555	24	710.232177734375	ance
1030303	Q0	6793409	25	710.1527099609375	ance
1030303	Q0	6037278	26	710.1488037109375	ance
1030303	Q0	6616751	27	710.1009521484375	ance
1030303	Q0	6101365	28	710.0953369140625	ance
1030303	Q0	2698663	29	710.070068359375	ance
1030303	Q0	2622854	30	710.029052734375	ance
1030303	Q0	2699098	31	709.977783203125	ance
1030303	Q0	226464	32	709.9691162109375	ance
1030303	Q0	3302252	33	709.9599609375	ance
1030303	Q0	4110846	34	709.958251953125	ance
1030303	Q0	3084848	35	709.91552734375	ance
1030303	Q0	8567254	36	709.905029296875	ance
1030303	Q0	3084851	37	709.8990478515625	ance
1030303	Q0	7284047	38	709.894775390625	ance
1030303	Q0	8782385	39	709.8871459960938	ance
1030303	Q0	6939426	40	709.8826904296875	ance
1030303	Q0	3526451	41	709.874267578125	ance
1030303	Q0	5421619	42	709.8687744140625	ance
1030303	Q0	7707568	43	709.8489990234375	ance
1030303	Q0	3084849	44	709.823486328125	ance
1030303	Q0	5588999	45	709.800048828125	ance
1030303	Q0	3590167	46	709.7791748046875	ance
1030303	Q0	5284570	47	709.7540283203125	ance
1030303	Q0	8697790	48	709.73583984375	ance
1030303	Q0	2017335	49	709.7261962890625	ance
1030303	Q0	3420243	50	709.7188110351562	ance
1030303	Q0	6124327	51	709.717529296875	ance
1030303	Q0	4582052	52	709.6962890625	ance
1030303	Q0	4427577	53	709.692138671875	ance
1030303	Q0	1681852	54	709.6639404296875	ance
1030303	Q0	1269099	55	709.6515502929688	ance
1030303	Q0	3620973	56	709.650390625	ance
1030303	Q0	6121545	57	709.6436157226562	ance
1030303	Q0	1615360	58	709.6397094726562	ance
1030303	Q0	8424554	59	709.624267578125	ance
1030303	Q0	4875002	60	709.619384765625	ance
1030303	Q0	5421615	61	709.5947265625	ance
